#Root	file	name	:Source_run_5700.root		
	7	1462.41	1.00382	28561	28579
	8	1481.5	0.990886	28561	28579
	9	1459.72	1.00567	28561	28579
	10	1463.82	1.00286	28561	28579
	11	1464.06	1.00269	28561	28579
	12	1447.92	1.01387	28561	28579
	13	1465.19	1.00192	28561	28579
	14	1482.17	0.990437	28561	28579
	15	1446.38	1.01495	28561	28579
	16	1469.56	0.99894	28561	28579
	17	1476.42	0.994298	28561	28579
	18	1471.19	0.997834	28561	28579
	19	1465.37	1.00179	28561	28579
	20	1461.84	1.00422	28561	28579
	21	1465.52	1.00169	28561	28579
	22	1474.13	0.995844	28561	28579
	23	1467.27	1.0005	28561	28579
	24	1459.52	1.00581	28561	28579
	25	1466.68	1.0009	28561	28579
	26	1456.63	1.0078	28561	28579
	27	1482.67	0.990108	28561	28579
	28	1457.39	1.00728	28561	28579
	29	1472.05	0.997251	28561	28579
	30	1456.46	1.00792	28561	28579
	31	1453.34	1.01009	28561	28579
	32	1473.5	0.99627	28561	28579
	33	1470.15	0.998537	28561	28579
	34	3746.71	0.39181	28561	28579
	35	1462.99	1.00342	28561	28579
#Root	file	name	:Source_run_5880.root		0
	0	1460.36	1.00523	28579	28598
	1	1467.45	1.00037	28579	28598
	2	1466.35	1.00112	28579	28598
	3	1459.46	1.00585	28579	28598
	4	1466.99	1.00069	28579	28598
	5	1476.83	0.994018	28579	28598
	6	1471.57	0.997572	28579	28598
	7	1463.17	1.0033	28579	28598
	8	1480.12	0.991811	28579	28598
	9	1459.79	1.00562	28579	28598
	10	1463.43	1.00312	28579	28598
	11	1463.15	1.00331	28579	28598
	12	1447.32	1.01429	28579	28598
	13	1464.34	1.0025	28579	28598
	14	1481.81	0.990678	28579	28598
	15	1444.24	1.01645	28579	28598
	16	1468.63	0.999573	28579	28598
	17	1476.62	0.994164	28579	28598
	18	1470.95	0.997993	28579	28598
	19	1464.93	1.00209	28579	28598
	20	1462.58	1.00371	28579	28598
	21	1465.4	1.00177	28579	28598
	22	1473.96	0.995954	28579	28598
	23	1467.03	1.00066	28579	28598
	24	1460.46	1.00517	28579	28598
	25	1465.63	1.00162	28579	28598
	26	1456.95	1.00758	28579	28598
	27	1482.11	0.99048	28579	28598
	28	1458.1	1.00679	28579	28598
	29	1472.56	0.996904	28579	28598
	30	1454.94	1.00898	28579	28598
	31	1452.27	1.01083	28579	28598
	32	1472.6	0.996876	28579	28598
	33	1469.8	0.998775	28579	28598
	34	2647.56	0.554473	28579	28598
	35	1460.95	1.00483	28579	28598
#Root	file	name	:Source_run_5890.root		0
	0	1460.55	1.0051	28598	28616
	1	1467.34	1.00045	28598	28616
	2	1464.96	1.00208	28598	28616
	3	1458.89	1.00624	28598	28616
	4	1466.9	1.00075	28598	28616
	5	1477.24	0.993742	28598	28616
	6	1471.16	0.997854	28598	28616
	7	1462.8	1.00355	28598	28616
	8	1480.36	0.991651	28598	28616
	9	1459.38	1.00591	28598	28616
	10	1462.39	1.00384	28598	28616
	11	1461.87	1.00419	28598	28616
	12	1446.64	1.01476	28598	28616
	13	1464.02	1.00272	28598	28616
	14	1481.28	0.991033	28598	28616
	15	1445.94	1.01526	28598	28616
	16	1467.53	1.00032	28598	28616
	17	1475.72	0.99477	28598	28616
	18	1470.15	0.998539	28598	28616
	19	1465.08	1.00199	28598	28616
	20	1461.77	1.00426	28598	28616
	21	1464.88	1.00213	28598	28616
	22	1473.22	0.996458	28598	28616
	23	1466.12	1.00128	28598	28616
	24	1459.43	1.00587	28598	28616
	25	1465.1	1.00198	28598	28616
	26	1456.7	1.00776	28598	28616
	27	1484.09	0.989161	28598	28616
	28	1458.75	1.00634	28598	28616
	29	1470.05	0.998606	28598	28616
	30	1453.74	1.00981	28598	28616
	31	1453.33	1.01009	28598	28616
	32	1474.42	0.995645	28598	28616
	33	1469.18	0.999197	28598	28616
	34	1403.03	1.04631	28598	28616
	35	1460.98	1.00481	28598	28616
#Root	file	name	:Source_run_5900.root		0
	0	1460.74	1.00497	28616	28634
	1	1467.13	1.00059	28616	28634
	2	1464.06	1.00269	28616	28634
	3	1458.54	1.00649	28616	28634
	4	1465.82	1.00149	28616	28634
	5	1476.56	0.994205	28616	28634
	6	1472.12	0.997203	28616	28634
	7	1462.72	1.00361	28616	28634
	8	1480.07	0.991848	28616	28634
	9	1459.09	1.00611	28616	28634
	10	1461.99	1.00411	28616	28634
	11	1461.84	1.00421	28616	28634
	12	1447.15	1.0144	28616	28634
	13	1462.55	1.00372	28616	28634
	14	1480.99	0.991231	28616	28634
	15	1444.74	1.0161	28616	28634
	16	1467.72	1.00019	28616	28634
	17	1474.65	0.995487	28616	28634
	18	1470.35	0.998399	28616	28634
	19	1463.98	1.00275	28616	28634
	20	1460.6	1.00506	28616	28634
	21	1464.37	1.00248	28616	28634
	22	1472.52	0.996929	28616	28634
	23	1467.27	1.0005	28616	28634
	24	1459.04	1.00614	28616	28634
	25	1466.77	1.00084	28616	28634
	26	1455.45	1.00862	28616	28634
	27	1482.08	0.9905	28616	28634
	28	1457.2	1.00741	28616	28634
	29	1471.17	0.997844	28616	28634
	30	1455.08	1.00888	28616	28634
	31	1452.86	1.01042	28616	28634
	32	1472.1	0.997212	28616	28634
	33	1469.42	0.99903	28616	28634
	34	3753.77	0.391074	28616	28634
	35	1460.61	1.00506	28616	28634
#Root	file	name	:Source_run_5910.root		0
	0	1458.61	1.00644	28634	28683
	1	1465.57	1.00166	28634	28683
	2	1464.09	1.00267	28634	28683
	3	1458.17	1.00674	28634	28683
	4	1466.36	1.00112	28634	28683
	5	1475.37	0.995006	28634	28683
	6	1469.59	0.998916	28634	28683
	7	1462.71	1.00362	28634	28683
	8	1479.31	0.992357	28634	28683
	9	1458.36	1.00661	28634	28683
	10	1461.93	1.00415	28634	28683
	11	1462.38	1.00384	28634	28683
	12	1444.95	1.01595	28634	28683
	13	1462.83	1.00353	28634	28683
	14	1479.8	0.992028	28634	28683
	15	1445.48	1.01558	28634	28683
	16	1467.64	1.00024	28634	28683
	17	1474.98	0.99527	28634	28683
	18	1468.41	0.999718	28634	28683
	19	1463.52	1.00306	28634	28683
	20	1461.26	1.00461	28634	28683
	21	1463.08	1.00336	28634	28683
	22	1471.53	0.997599	28634	28683
	23	1464.82	1.00217	28634	28683
	24	1458.78	1.00632	28634	28683
	25	1465.28	1.00186	28634	28683
	26	1455.91	1.00831	28634	28683
	27	1480.6	0.991493	28634	28683
